,Date,Product_ID,Product_Category,Clicks,Sales,Price,Customer_Age,Customer_Gender,Region,Click_Count,Wait_Time,Browser,Marketing
1877,2023-07-09,99,Training,8,0,129.04118375540492,34,Male,East,5,75,Edge,1
1878,2023-04-08,81,Basketball,13,0,153.02698060575892,59,Female,North,5,110,Chrome,0
1879,2023-10-08,56,Basketball,25,0,123.63823677174368,23,Female,North,10,90,Chrome,0
1880,2024-02-03,24,Running,47,0,149.09109977164664,31,Male,West,5,83,Chrome,1
1881,2023-08-04,66,Basketball,16,0,104.73807715999766,43,Male,South,6,127,Chrome,1
1882,2023-09-21,13,Running,16,0,54.188389585795996,45,Female,East,5,128,Chrome,1
1883,2023-06-11,62,Running,8,0,196.10961863377236,53,Male,West,11,67,Safari,0
1884,2023-12-18,54,Running,32,0,172.9120256809993,48,Female,North,8,79,Firefox,0
1885,2023-08-14,15,Basketball,13,0,61.01282361269421,44,Male,South,8,51,Firefox,0
1886,2023-11-27,69,Running,44,1,117.37645942345016,19,Male,East,40,27,Edge,1
1887,2023-12-16,3,Training,36,0,145.2528605107812,36,Female,North,9,95,Chrome,1
1888,2023-12-09,37,Training,17,0,78.58914058589568,45,Female,East,13,87,Chrome,1
1889,2023-05-05,37,Basketball,38,1,136.69829170441574,38,Male,South,44,11,Edge,1
1890,2023-09-11,3,Running,23,1,130.04729271765305,32,Female,East,26,19,Safari,1
1891,2023-07-12,63,Training,18,0,81.23977828020571,51,Female,North,6,42,Safari,0
1892,2023-03-21,35,Basketball,9,1,71.18154639161799,57,Female,North,21,15,Firefox,1
1893,2024-01-30,52,Basketball,31,0,163.8443434427956,20,Female,West,12,45,Safari,1
1894,2023-12-21,87,Basketball,32,0,98.38796692244506,18,Female,East,13,89,Chrome,0
1895,2024-02-08,28,Basketball,30,1,86.6060800763365,41,Female,West,41,14,Edge,1
1896,2023-04-12,94,Basketball,14,0,160.6817529208983,44,Male,North,7,53,Safari,0
1897,2023-06-23,18,Running,28,0,160.41030380344728,26,Female,West,14,97,Safari,0
1898,2023-09-02,36,Running,21,0,91.46024845043436,41,Female,West,10,125,Edge,0
1899,2023-10-13,33,Running,20,0,180.88526918777805,34,Female,East,5,75,Chrome,1
1900,2023-03-19,64,Running,21,0,153.23752476085136,45,Female,East,10,80,Chrome,0
1901,2023-05-16,26,Basketball,5,0,101.86463267323072,56,Male,West,9,74,Edge,0
1902,2023-09-07,48,Basketball,25,0,114.12344752769883,21,Male,South,5,55,Firefox,1
1903,2024-01-31,40,Training,47,0,159.00645288959265,46,Female,South,10,72,Edge,0
1904,2024-01-10,17,Training,26,0,81.7375749343238,45,Female,East,7,108,Chrome,1
1905,2023-12-14,40,Running,9,0,120.31411887128361,54,Male,North,12,109,Chrome,0
1906,2024-01-28,7,Basketball,40,0,148.03375133871492,46,Female,South,7,30,Edge,0
1907,2023-09-13,57,Training,25,1,130.92478220130698,46,Female,North,22,21,Edge,1
1908,2023-07-21,8,Training,13,0,141.24925188567397,22,Male,East,11,110,Chrome,0
1909,2023-03-08,56,Training,31,0,131.93187492151696,28,Female,North,5,45,Safari,0
1910,2023-12-02,31,Training,16,0,79.88411656850302,19,Female,West,14,124,Chrome,0
1911,2023-02-16,59,Running,22,0,111.5308017458932,21,Male,North,14,89,Firefox,1
1912,2023-09-20,58,Basketball,39,0,129.79782432163185,27,Female,East,12,130,Chrome,1
1913,2024-02-11,12,Running,19,0,167.0094113518919,56,Female,South,8,45,Safari,1
1914,2023-03-04,48,Training,48,0,148.0856355754314,25,Male,West,9,97,Edge,1
1915,2023-07-14,31,Training,34,0,113.98864177789022,40,Male,South,9,72,Safari,0
1916,2023-04-03,83,Basketball,49,0,196.15997482387183,44,Male,North,8,53,Edge,0
1917,2023-08-08,63,Basketball,37,0,66.16932825195877,40,Female,East,5,56,Firefox,0
1918,2023-05-19,74,Running,40,0,81.02073028324526,51,Male,East,7,64,Chrome,1
1919,2023-05-28,39,Basketball,44,1,101.1968915047496,52,Female,South,24,10,Edge,0
1920,2023-10-20,76,Running,34,1,84.28581154818653,34,Female,West,15,26,Firefox,0
1921,2023-06-09,20,Running,30,0,143.81629952090168,27,Male,East,12,114,Safari,1
1922,2024-02-01,48,Training,25,1,55.93260940043829,19,Female,East,43,9,Chrome,1
1923,2023-09-28,71,Running,41,1,76.61551764101239,34,Female,North,49,15,Firefox,1
1924,2023-04-19,54,Training,47,0,94.00208564879065,48,Male,West,12,102,Chrome,1
1925,2024-01-13,78,Running,35,0,152.50186626189748,33,Male,West,12,100,Chrome,1
1926,2023-11-01,75,Running,21,0,181.3797323871692,41,Female,North,8,73,Firefox,0
1927,2023-12-04,71,Basketball,21,0,169.77376558295816,24,Female,South,6,58,Chrome,0
1928,2023-10-13,29,Basketball,38,0,77.31213998753823,36,Female,South,12,52,Firefox,1
1929,2023-08-17,74,Training,28,1,134.81086376616037,33,Female,North,24,16,Edge,1
1930,2023-10-16,93,Basketball,37,0,54.50339680170308,50,Male,East,6,111,Chrome,1
1931,2023-06-17,73,Running,8,0,96.58051630292917,53,Female,East,11,117,Chrome,0
1932,2023-11-07,48,Training,13,1,170.89756922424903,27,Female,North,37,24,Edge,1
1933,2023-06-23,74,Training,6,1,118.49985706150093,32,Female,North,45,28,Firefox,1
1934,2023-10-07,83,Training,39,1,72.49119834137518,20,Male,North,44,9,Edge,1
1935,2023-03-02,56,Running,42,1,115.7830072232469,19,Male,North,36,12,Edge,0
1936,2023-03-24,95,Basketball,49,0,79.70493881933425,59,Male,East,6,114,Firefox,1
1937,2023-03-05,17,Training,19,0,108.97871867959442,52,Female,West,12,122,Edge,1
1938,2023-09-25,9,Running,47,0,123.1750209121765,44,Female,East,6,62,Safari,0
1939,2024-02-02,97,Basketball,46,0,102.43371687665427,22,Female,South,14,39,Firefox,0
1940,2023-11-21,34,Basketball,7,0,190.54534256507912,32,Female,North,6,50,Edge,0
1941,2023-02-20,45,Training,35,0,134.3795446334573,53,Female,South,9,47,Safari,0
1942,2023-05-23,88,Running,45,0,176.4339010920345,50,Female,East,8,59,Safari,0
1943,2023-10-10,9,Basketball,46,0,164.10928205833704,18,Female,South,5,129,Chrome,1
1944,2023-05-10,7,Running,27,0,149.1749463901665,29,Female,East,12,62,Edge,0
1945,2023-12-07,16,Basketball,16,1,124.53331224538734,59,Male,East,15,22,Safari,1
1946,2023-02-26,19,Training,12,0,50.32606756723813,58,Male,South,13,42,Chrome,1
1947,2024-01-12,6,Training,25,0,142.0201400828126,26,Male,South,6,34,Edge,0
1948,2023-02-14,11,Basketball,25,0,103.39361795037465,37,Female,West,6,93,Chrome,0
1949,2023-12-02,76,Running,36,0,67.66432502019782,47,Male,North,10,79,Edge,1
1950,2024-01-03,61,Basketball,21,1,116.69393954181166,31,Male,West,48,17,Safari,1
1951,2023-03-25,42,Running,41,0,160.33299834249573,40,Male,West,6,113,Firefox,0
1952,2023-12-27,13,Basketball,28,0,194.25166920480558,46,Female,East,10,66,Firefox,1
1953,2023-12-25,12,Training,12,0,106.1157336683123,59,Female,North,10,105,Safari,0
1954,2023-06-03,85,Running,22,0,131.4084948057465,52,Female,North,12,41,Edge,0
1955,2023-02-26,74,Training,15,0,177.68665750453775,44,Male,East,14,87,Chrome,1
1956,2023-10-01,20,Running,14,1,100.09991299250223,44,Male,South,25,10,Edge,1
1957,2023-05-07,50,Basketball,30,0,71.33858674562231,47,Male,North,5,42,Safari,1
1958,2023-06-22,36,Training,10,0,92.28227468490336,20,Male,North,11,34,Safari,1
1959,2023-10-01,92,Training,21,0,184.8684244712582,29,Female,West,13,113,Chrome,0
1960,2024-01-04,88,Running,27,0,73.90896626927567,48,Female,East,11,123,Safari,0
1961,2023-07-07,69,Running,46,0,99.38315915101731,54,Male,West,8,46,Firefox,0
1962,2024-01-23,37,Running,41,0,119.69604657505108,44,Female,South,13,114,Chrome,1
1963,2023-03-12,12,Training,32,0,177.066983523638,41,Female,West,10,97,Firefox,1
1964,2023-04-19,99,Basketball,20,0,190.6569925479462,58,Male,South,14,115,Firefox,1
1965,2023-07-25,40,Running,16,1,113.87154644498823,57,Male,North,20,24,Chrome,1
1966,2023-09-29,54,Basketball,25,1,189.79310725302733,28,Female,East,35,26,Edge,0
1967,2023-10-31,2,Running,28,0,74.21886422866318,44,Female,West,14,120,Edge,1
1968,2023-07-26,50,Basketball,32,0,73.52784378445556,26,Male,West,10,107,Chrome,1
1969,2023-12-10,41,Running,41,0,192.38762294521968,33,Female,North,5,108,Chrome,0
1970,2023-12-12,45,Basketball,25,0,126.45202002924968,31,Male,South,12,112,Chrome,1
1971,2023-11-26,9,Training,37,0,77.8861753030931,47,Female,North,9,47,Edge,1
1972,2023-02-22,62,Running,6,0,123.19855558633428,41,Male,East,8,126,Chrome,1
1973,2023-08-26,86,Running,41,0,167.48167330685772,59,Female,West,14,102,Chrome,0
1974,2023-06-10,47,Training,23,0,174.03805485852854,30,Female,North,5,109,Chrome,0
1975,2023-11-09,5,Running,32,0,179.59538849738635,50,Male,South,9,90,Chrome,0
1976,2023-05-03,76,Running,19,0,135.43563546311276,26,Male,West,5,113,Firefox,1
1977,2023-05-16,1,Training,5,1,180.04190215518204,43,Female,East,27,7,Chrome,1
1978,2023-11-05,44,Training,47,0,126.5045313204882,59,Female,West,14,67,Firefox,1
1979,2024-01-10,22,Basketball,32,0,141.0589853586616,30,Female,East,5,93,Firefox,0
1980,2024-01-28,38,Training,39,0,163.8079703407468,38,Male,East,14,79,Safari,0
1981,2024-02-08,19,Training,36,0,113.81529390657627,46,Male,East,7,65,Safari,1
1982,2023-10-27,80,Running,32,0,61.03722307081622,45,Male,West,6,35,Edge,0
1983,2023-06-25,31,Training,13,1,102.52495352865463,41,Male,East,24,18,Edge,1
1984,2023-11-15,67,Running,28,0,143.59163251939407,30,Female,West,11,105,Chrome,1
1985,2023-11-03,87,Training,8,0,78.84985544592153,59,Male,North,5,88,Chrome,1
1986,2023-08-02,42,Training,49,1,72.25780452494601,37,Male,East,45,23,Safari,0
1987,2023-02-13,82,Basketball,45,1,93.96208168871564,56,Female,South,34,19,Edge,1
1988,2023-12-22,26,Training,7,1,54.816719341673206,24,Female,West,20,29,Firefox,1
1989,2023-04-17,13,Training,26,1,161.51343471303795,58,Female,East,33,18,Edge,1
1990,2023-11-23,58,Running,44,0,88.80734032825082,32,Male,South,11,53,Edge,1
1991,2023-06-13,18,Running,43,0,68.63575949548994,42,Female,West,14,53,Edge,0
1992,2023-05-30,67,Basketball,29,0,154.86941239451528,52,Male,South,14,39,Firefox,0
1993,2023-08-06,87,Training,26,0,176.43920188149318,30,Female,South,9,123,Safari,1
1994,2023-09-04,3,Running,38,0,52.98133937926677,25,Male,South,6,106,Safari,1
1995,2023-07-27,55,Training,24,0,85.03996561118373,38,Female,South,5,39,Firefox,0
1996,2023-12-14,89,Basketball,40,0,191.78484873043752,23,Male,North,6,87,Firefox,0
1997,2023-06-12,91,Running,41,0,107.78812038991629,27,Male,South,13,119,Chrome,1
1998,2023-03-28,58,Running,43,0,190.7888095072897,58,Female,South,6,34,Firefox,1
1999,2023-12-21,63,Basketball,31,0,91.1318807556016,38,Male,South,9,78,Safari,0
2000,2023-07-18,91,Training,36,1,82.7101453357898,31,Male,North,37,13,Chrome,0
2001,2023-09-07,52,Running,46,1,82.11626175919938,50,Male,West,30,7,Safari,1
2002,2023-05-31,89,Running,33,0,62.78429906374074,42,Female,East,13,110,Firefox,0
2003,2023-10-21,24,Basketball,45,0,184.46484327636884,36,Female,South,8,94,Chrome,0
2004,2024-01-12,72,Basketball,36,0,196.97525339493518,26,Female,North,14,125,Chrome,0
2005,2023-06-22,9,Basketball,28,0,193.1763210907457,54,Female,North,11,68,Safari,1
2006,2023-12-02,37,Training,7,0,177.8042209740911,53,Male,North,13,30,Firefox,0
2007,2023-03-04,94,Training,31,1,177.0331861476463,53,Female,East,19,10,Safari,0
2008,2023-11-21,83,Training,13,0,149.16282007534815,32,Male,North,5,110,Chrome,0
2009,2023-11-24,53,Basketball,44,0,173.93205679259205,22,Female,South,10,51,Firefox,0
2010,2023-02-13,80,Running,27,0,81.25135465145716,34,Male,South,6,107,Chrome,1
2011,2023-06-11,24,Training,11,1,108.18689455806927,47,Female,South,30,18,Chrome,1
2012,2023-03-19,21,Basketball,21,0,146.1254439942122,24,Male,East,13,111,Chrome,1
2013,2023-08-29,40,Training,41,0,181.21569988423946,23,Female,North,11,48,Safari,1
2014,2023-10-15,62,Running,11,1,149.07041935531754,32,Female,South,29,26,Edge,1
2015,2023-04-12,70,Running,34,0,175.8532937501309,27,Male,South,6,47,Firefox,0
2016,2024-01-03,69,Basketball,17,0,121.09242737739461,23,Female,West,14,83,Chrome,0
2017,2023-07-23,14,Running,22,0,157.59556065575663,59,Male,West,9,46,Chrome,0
2018,2023-08-10,42,Basketball,35,0,196.997120956263,58,Male,West,14,84,Chrome,0
2019,2023-09-06,50,Basketball,26,0,73.02328356946366,30,Female,South,5,119,Safari,0
2020,2023-02-24,61,Basketball,18,0,189.0381038473835,31,Female,East,7,59,Edge,1
2021,2023-11-15,4,Basketball,22,1,128.3545921762854,18,Male,South,20,28,Firefox,0
2022,2023-08-12,72,Running,39,1,146.4827046095087,50,Female,North,26,16,Firefox,1
2023,2023-10-12,88,Running,21,0,181.68035103657692,36,Male,West,8,82,Chrome,0
2024,2023-09-16,75,Running,23,1,111.44812588284753,26,Female,North,36,11,Safari,0
2025,2023-10-21,17,Running,35,0,112.8038862335076,54,Female,West,5,39,Firefox,1
2026,2023-12-08,85,Basketball,43,1,129.07727545206507,29,Male,East,26,14,Edge,0
2027,2023-06-18,57,Basketball,40,1,52.86531267452759,22,Male,East,50,20,Edge,1
2028,2023-09-17,90,Running,19,0,124.49992714150262,23,Female,East,12,55,Firefox,0
2029,2023-12-15,48,Training,33,0,93.66308974913454,28,Female,North,5,100,Safari,0
2030,2023-11-24,44,Training,44,0,189.1931273587672,55,Female,East,5,98,Chrome,0
2031,2023-08-16,45,Training,20,0,63.160294812954696,27,Female,East,12,50,Edge,0
2032,2023-03-23,91,Running,37,1,118.89806930297027,32,Male,West,33,13,Edge,1
2033,2023-09-23,80,Basketball,29,0,192.12022555660414,56,Male,North,5,37,Safari,0
2034,2023-08-15,90,Basketball,20,0,185.15528754777162,45,Female,South,11,58,Firefox,1
2035,2023-08-09,33,Training,34,1,155.20226635618252,20,Male,East,40,24,Safari,1
2036,2023-12-03,31,Training,38,1,138.40415779941122,33,Female,South,47,14,Firefox,1
2037,2024-01-18,47,Basketball,6,0,92.10964056992603,34,Female,South,14,117,Edge,0
2038,2023-07-13,6,Training,44,0,105.04356691286822,53,Female,South,14,73,Edge,1
2039,2023-06-18,72,Training,48,0,63.520229713119086,36,Male,South,13,96,Safari,0
2040,2023-12-10,71,Basketball,47,0,167.91624466373565,21,Male,East,14,85,Chrome,1
2041,2023-12-17,34,Training,42,1,98.58046518557177,42,Male,East,20,14,Safari,1
2042,2024-01-14,53,Training,22,0,150.1672848545311,44,Male,East,10,97,Chrome,0
2043,2023-10-04,14,Running,9,0,103.63921657979202,29,Female,North,14,40,Firefox,0
2044,2023-02-20,16,Training,44,1,119.6495662094394,44,Female,North,27,21,Edge,0
2045,2024-01-19,43,Running,10,0,133.25037085645926,21,Male,South,8,66,Edge,0
2046,2023-06-21,73,Basketball,16,0,170.27786125859052,41,Female,West,7,37,Firefox,1
2047,2023-11-03,74,Running,16,1,81.67345663110206,34,Male,North,27,24,Safari,1
2048,2023-07-19,81,Basketball,16,0,109.81480802447845,43,Male,South,11,31,Edge,1
2049,2024-01-30,12,Running,13,1,69.51223578377264,35,Male,South,20,17,Safari,1
2050,2024-02-05,70,Running,46,0,61.364075738188895,39,Male,East,8,61,Chrome,0
2051,2023-02-17,19,Running,26,0,140.70115342531878,23,Female,East,5,129,Chrome,0
2052,2023-05-09,41,Training,20,0,78.36365665383539,36,Female,North,10,48,Chrome,1
2053,2023-08-06,53,Training,8,0,58.969901288914826,54,Female,East,8,130,Chrome,0
2054,2023-11-29,29,Training,7,1,184.5646896809608,51,Male,North,34,19,Firefox,0
2055,2023-08-24,70,Training,20,1,130.14716296780938,28,Male,East,39,6,Firefox,0
2056,2023-12-20,59,Training,18,1,70.1942311104477,41,Female,West,50,19,Firefox,1
2057,2023-06-11,89,Running,45,0,58.01391911713246,54,Female,East,12,69,Firefox,0
2058,2023-09-18,64,Training,42,0,67.97900801204842,40,Male,North,8,89,Chrome,1
2059,2023-06-06,24,Basketball,8,0,120.7005860480921,57,Female,South,9,69,Edge,0
2060,2023-07-07,89,Running,6,0,150.26978827533466,21,Male,North,9,110,Chrome,0
2061,2023-03-10,16,Running,14,0,146.19201124790683,35,Male,East,6,95,Chrome,0
2062,2023-06-28,52,Basketball,15,0,71.66346293967477,47,Female,South,12,51,Safari,0
2063,2023-12-12,80,Training,43,0,145.02334277565632,32,Female,East,12,66,Firefox,0
2064,2023-10-02,6,Basketball,30,0,110.72984363263991,54,Male,East,14,62,Safari,0
2065,2023-04-29,37,Running,41,1,119.71156764491975,40,Female,East,35,5,Edge,1
2066,2024-01-06,85,Running,30,0,170.21456093679757,29,Male,South,5,69,Edge,1
2067,2024-01-23,4,Running,8,0,99.87490590194575,21,Female,East,11,41,Edge,1
2068,2023-12-11,98,Basketball,30,0,72.04985707450307,21,Male,West,7,78,Edge,1
2069,2023-11-28,92,Training,42,0,181.01797003495108,58,Male,North,5,63,Firefox,0
2070,2023-02-13,38,Running,32,0,81.81958637995069,58,Male,West,9,128,Chrome,1
2071,2023-07-09,41,Training,6,0,94.1044805831964,31,Female,West,8,82,Chrome,1
2072,2023-11-26,92,Running,6,0,155.98850883539336,25,Female,North,11,89,Chrome,0
2073,2023-07-04,81,Training,20,1,152.53254755864108,40,Female,North,25,18,Safari,1
2074,2023-04-06,14,Basketball,27,1,170.0600031925743,18,Female,South,42,15,Safari,1
2075,2023-12-13,71,Running,27,0,77.57999621719117,28,Female,West,12,112,Safari,1
2076,2023-04-22,86,Running,17,0,102.84198399713048,44,Female,West,8,85,Chrome,0
2077,2024-02-08,51,Running,25,0,68.88248584343916,21,Male,North,13,81,Edge,1
2078,2023-05-13,65,Basketball,43,1,131.15587207529063,46,Male,East,21,29,Edge,1
2079,2023-09-20,93,Basketball,29,1,93.88558888080519,34,Female,West,47,13,Safari,1
2080,2023-08-23,52,Training,41,0,153.3403461512844,36,Female,South,9,77,Chrome,0
2081,2023-04-16,95,Basketball,17,1,50.051655197681164,41,Male,East,35,19,Safari,0
2082,2023-04-26,30,Running,19,0,58.95244976893689,58,Female,West,6,86,Chrome,0
2083,2023-07-23,57,Training,32,0,114.8840450779015,49,Female,East,7,43,Chrome,1
2084,2023-07-31,79,Basketball,7,1,193.72762339633528,48,Female,West,36,29,Safari,0
2085,2023-05-12,82,Training,27,0,183.62770810387744,33,Male,East,11,83,Firefox,0
2086,2023-08-07,99,Training,8,0,199.10135420929748,49,Female,West,10,31,Firefox,0
2087,2023-11-08,30,Training,7,0,112.52453372960673,59,Male,North,8,71,Edge,1
2088,2023-04-26,98,Running,43,0,56.98527294106273,51,Female,North,14,36,Firefox,1
2089,2023-10-15,42,Running,12,1,95.89342130296436,52,Male,South,42,11,Chrome,1
2090,2023-04-30,11,Basketball,47,1,151.36562782609272,54,Female,West,31,7,Firefox,1
2091,2023-07-21,27,Running,29,1,70.27457146511229,33,Female,South,37,28,Safari,1
2092,2024-01-02,24,Training,45,0,94.99582681400015,38,Male,North,12,97,Chrome,0
2093,2023-05-21,99,Training,16,1,58.424924681728804,30,Male,West,35,16,Firefox,1
2094,2023-05-25,39,Running,9,0,121.24505575853513,35,Male,North,9,126,Firefox,0
2095,2023-06-24,72,Training,37,0,81.3381016542632,19,Female,East,6,92,Chrome,1
2096,2023-05-25,18,Running,50,0,63.68720403485035,50,Female,North,14,37,Edge,0
2097,2023-03-03,77,Training,29,0,111.68237142237186,58,Male,East,6,88,Safari,0
2098,2023-05-05,45,Basketball,29,0,102.68381065612324,35,Male,North,6,38,Safari,1
2099,2023-11-18,88,Basketball,39,0,130.62766054182384,45,Female,East,10,41,Chrome,0
2100,2024-01-17,87,Running,19,0,162.35579829704585,54,Male,North,14,87,Chrome,0
2101,2024-02-12,12,Running,46,0,66.88531046397578,52,Male,North,9,78,Firefox,1
2102,2024-01-09,49,Running,30,0,168.66883853150128,54,Female,West,8,73,Safari,0
2103,2023-06-21,94,Running,14,0,53.943496981277015,29,Male,West,8,40,Edge,1
2104,2024-01-22,31,Running,28,0,116.46528537437717,57,Female,West,12,45,Edge,1
2105,2023-12-19,92,Training,39,0,138.1145430328823,25,Male,South,14,95,Firefox,0
2106,2023-05-12,22,Basketball,33,1,193.54980097096964,42,Male,South,34,16,Edge,1
2107,2023-09-13,44,Training,42,0,136.08845403044745,24,Male,East,9,72,Firefox,1
2108,2023-07-05,92,Basketball,9,1,73.81237899070828,19,Male,South,32,12,Firefox,1
2109,2023-04-18,64,Training,28,0,127.63127080158637,50,Female,South,11,96,Chrome,1
2110,2023-04-29,77,Training,23,0,109.36759207871242,50,Male,North,12,128,Safari,1
2111,2023-08-30,25,Training,50,1,121.90333514003655,57,Male,East,29,5,Firefox,0
2112,2023-07-05,51,Running,48,1,79.56455219886308,40,Male,South,30,21,Edge,1
2113,2023-12-25,7,Basketball,13,0,125.12405634669078,22,Male,West,12,129,Firefox,0
2114,2023-05-16,6,Running,30,0,72.50596464363153,31,Male,West,13,36,Safari,0
2115,2023-12-14,24,Running,29,1,161.60646210363046,25,Female,South,19,19,Edge,1
2116,2023-09-24,19,Training,39,1,139.08593903383968,37,Female,North,41,9,Safari,1
2117,2023-11-30,83,Basketball,40,1,61.77915373876749,35,Female,West,47,25,Edge,1
2118,2023-05-25,9,Basketball,18,0,183.44217018934697,40,Male,West,11,60,Firefox,0
2119,2023-11-06,36,Basketball,10,1,142.45694069234577,46,Female,North,16,23,Safari,0
2120,2024-02-02,40,Basketball,36,0,97.41605826917471,24,Male,West,7,94,Chrome,1
2121,2023-06-02,93,Running,30,1,56.84635992909654,41,Female,North,32,6,Edge,1
2122,2024-01-08,24,Running,19,1,144.83400436574496,42,Female,East,25,15,Firefox,1
2123,2023-11-04,48,Basketball,35,1,106.01603920225052,31,Male,North,49,16,Chrome,1
2124,2023-02-15,63,Running,41,0,186.14271573177314,55,Female,East,6,87,Chrome,0
2125,2023-05-08,69,Basketball,42,0,55.231674907126184,20,Male,North,11,56,Firefox,0
2126,2023-11-21,53,Running,41,0,55.8653653013365,31,Female,South,11,98,Firefox,0
